processo,data_hora,duracao_segundos
Registry,2025-10-26 19:42:22,1715808.48
smss.exe,2025-10-26 19:42:22,1715806.15
PresentMonService.exe,2025-10-26 19:42:22,561908.16
services.exe,2025-10-26 19:42:22,1715798.07
winlogon.exe,2025-10-26 19:42:22,1715798.07
csrss.exe,2025-10-26 19:42:22,1715798.31
wininit.exe,2025-10-26 19:42:22,1715798.12
csrss.exe,2025-10-26 19:42:22,1715798.11
LsaIso.exe,2025-10-26 19:42:22,1715798.07
lsass.exe,2025-10-26 19:42:22,1715798.07
Code.exe,2025-10-26 19:42:22,32880.67
svchost.exe,2025-10-26 19:42:22,1715797.94
fontdrvhost.exe,2025-10-26 19:42:22,1715797.94
fontdrvhost.exe,2025-10-26 19:42:22,1715797.94
conhost.exe,2025-10-26 19:42:22,200382.94
wslservice.exe,2025-10-26 19:42:22,1715436.99
WUDFHost.exe,2025-10-26 19:42:22,1715797.93
svchost.exe,2025-10-26 19:42:22,1715797.71
svchost.exe,2025-10-26 19:42:22,1715797.93
svchost.exe,2025-10-26 19:42:22,1715797.91
svchost.exe,2025-10-26 19:42:22,1715797.84
svchost.exe,2025-10-26 19:42:22,1715797.85
svchost.exe,2025-10-26 19:42:22,1715797.85
svchost.exe,2025-10-26 19:42:22,1715797.85
svchost.exe,2025-10-26 19:42:22,1715797.85
svchost.exe,2025-10-26 19:42:22,1715797.84
svchost.exe,2025-10-26 19:42:22,1715797.84
svchost.exe,2025-10-26 19:42:22,1715797.85
svchost.exe,2025-10-26 19:42:22,436.88
msedgewebview2.exe,2025-10-26 19:42:22,1715706.16
svchost.exe,2025-10-26 19:42:22,1715797.83
svchost.exe,2025-10-26 19:42:22,1715797.83
svchost.exe,2025-10-26 19:42:22,1715797.84
dllhost.exe,2025-10-26 19:42:22,1713128.93
svchost.exe,2025-10-26 19:42:22,1715797.81
svchost.exe,2025-10-26 19:42:22,1715797.81
svchost.exe,2025-10-26 19:42:22,1715797.78
svchost.exe,2025-10-26 19:42:22,1715797.78
svchost.exe,2025-10-26 19:42:22,1715797.77
svchost.exe,2025-10-26 19:42:22,1715797.78
svchost.exe,2025-10-26 19:42:22,1715797.76
dwm.exe,2025-10-26 19:42:22,1715797.77
svchost.exe,2025-10-26 19:42:22,1715797.77
svchost.exe,2025-10-26 19:42:22,1715797.77
svchost.exe,2025-10-26 19:42:22,1715696.27
wsl.exe,2025-10-26 19:42:22,1715433.18
conhost.exe,2025-10-26 19:42:22,1715432.64
svchost.exe,2025-10-26 19:42:22,1715797.75
svchost.exe,2025-10-26 19:42:22,1715797.75
svchost.exe,2025-10-26 19:42:22,1715797.75
WUDFHost.exe,2025-10-26 19:42:22,1715797.74
svchost.exe,2025-10-26 19:42:22,1715797.74
svchost.exe,2025-10-26 19:42:22,1715797.74
svchost.exe,2025-10-26 19:42:22,1715797.74
igfxCUIServiceN.exe,2025-10-26 19:42:22,1715797.73
svchost.exe,2025-10-26 19:42:22,1715797.73
svchost.exe,2025-10-26 19:42:22,1715797.72
NisSrv.exe,2025-10-26 19:42:22,384094.6
chrome.exe,2025-10-26 19:42:22,283980.88
bcmUshUpgradeService.exe,2025-10-26 19:42:22,1715797.69
svchost.exe,2025-10-26 19:42:22,1715797.67
svchost.exe,2025-10-26 19:42:22,1715797.67
svchost.exe,2025-10-26 19:42:22,1715797.65
svchost.exe,2025-10-26 19:42:22,1715797.66
svchost.exe,2025-10-26 19:42:22,1715797.66
vmcompute.exe,2025-10-26 19:42:22,1715436.67
WUDFHost.exe,2025-10-26 19:42:22,1715797.1
svchost.exe,2025-10-26 19:42:22,1715797.59
MemCompression,2025-10-26 19:42:22,1715797.58
svchost.exe,2025-10-26 19:42:22,1715797.58
svchost.exe,2025-10-26 19:42:22,1715797.56
svchost.exe,2025-10-26 19:42:22,1715797.56
WidgetService.exe,2025-10-26 19:42:22,1715707.35
svchost.exe,2025-10-26 19:42:22,562732.03
svchost.exe,2025-10-26 19:42:22,1715797.39
svchost.exe,2025-10-26 19:42:22,1715797.22
svchost.exe,2025-10-26 19:42:22,1715696.36
svchost.exe,2025-10-26 19:42:22,1715797.09
WTabletServiceISD.exe,2025-10-26 19:42:22,1715797.08
svchost.exe,2025-10-26 19:42:22,1715797.04
svchost.exe,2025-10-26 19:42:22,1715797.03
bash.exe,2025-10-26 19:42:22,7888.15
svchost.exe,2025-10-26 19:42:22,1715797.02
spoolsv.exe,2025-10-26 19:42:22,1715797.0
conhost.exe,2025-10-26 19:42:22,32876.74
bcmHostControlService.exe,2025-10-26 19:42:22,1715796.99
bcmHostStorageService.exe,2025-10-26 19:42:22,1715797.0
svchost.exe,2025-10-26 19:42:22,1715796.8
svchost.exe,2025-10-26 19:42:22,1715796.99
svchost.exe,2025-10-26 19:42:22,1715796.99
msedgewebview2.exe,2025-10-26 19:42:22,1715761.86
jhi_service.exe,2025-10-26 19:42:22,1715796.82
svchost.exe,2025-10-26 19:42:22,1715796.98
wlanext.exe,2025-10-26 19:42:22,1715796.96
conhost.exe,2025-10-26 19:42:22,1715796.96
Code.exe,2025-10-26 19:42:22,267875.24
IntelAudioService.exe,2025-10-26 19:42:22,1715796.83
wsl.exe,2025-10-26 19:42:22,1715433.36
com.docker.backend.exe,2025-10-26 19:42:22,1715764.99
WmiPrvSE.exe,2025-10-26 19:42:22,1715796.89
svchost.exe,2025-10-26 19:42:22,1715796.89
svchost.exe,2025-10-26 19:42:22,1715796.89
svchost.exe,2025-10-26 19:42:22,1715796.89
msedgewebview2.exe,2025-10-26 19:42:22,1715706.74
OneApp.IGCC.WinService.exe,2025-10-26 19:42:22,1715796.88
esif_uf.exe,2025-10-26 19:42:22,1715796.88
powershell.exe,2025-10-26 19:42:22,1272.77
mysqld.exe,2025-10-26 19:42:22,1715796.85
svchost.exe,2025-10-26 19:42:22,1715796.85
wslrelay.exe,2025-10-26 19:42:22,1715434.07
msedgewebview2.exe,2025-10-26 19:42:22,1715706.71
RtkAudUService64.exe,2025-10-26 19:42:22,1715796.84
TbtP2pShortcutService.exe,2025-10-26 19:42:22,1715796.84
svchost.exe,2025-10-26 19:42:22,1715796.84
svchost.exe,2025-10-26 19:42:22,1715796.84
WavesAudioService.exe,2025-10-26 19:42:22,1715796.84
WavesSysSvc64.exe,2025-10-26 19:42:22,1715796.84
WMIRegistrationService.exe,2025-10-26 19:42:22,1715796.81
svchost.exe,2025-10-26 19:42:22,1715796.81
unsecapp.exe,2025-10-26 19:42:22,1715788.09
mysqld.exe,2025-10-26 19:42:22,1715796.67
conhost.exe,2025-10-26 19:42:22,1715796.66
AggregatorHost.exe,2025-10-26 19:42:22,1715795.66
WhatsApp.exe,2025-10-26 19:42:22,284557.93
svchost.exe,2025-10-26 19:42:22,1715778.56
dllhost.exe,2025-10-26 19:42:22,1713166.07
Code.exe,2025-10-26 19:42:22,267847.41
chrome.exe,2025-10-26 19:42:22,191548.64
chrome.exe,2025-10-26 19:42:22,191601.32
svchost.exe,2025-10-26 19:42:22,1715795.24
msedgewebview2.exe,2025-10-26 19:42:22,1715706.64
svchost.exe,2025-10-26 19:42:22,1715786.72
conhost.exe,2025-10-26 19:42:22,1715432.87
explorer.exe,2025-10-26 19:42:22,7650.59
svchost.exe,2025-10-26 19:42:22,946723.33
RtkAudUService64.exe,2025-10-26 19:42:22,1715793.3
WavesSvc64.exe,2025-10-26 19:42:22,1715770.28
conhost.exe,2025-10-26 19:42:22,1715432.87
svchost.exe,2025-10-26 19:42:22,1715789.16
svchost.exe,2025-10-26 19:42:22,1715789.2
wslhost.exe,2025-10-26 19:42:22,1715432.93
svchost.exe,2025-10-26 19:42:22,1505906.94
wsl.exe,2025-10-26 19:42:22,1715433.49
jetbrains-toolbox.exe,2025-10-26 19:42:22,947945.42
svchost.exe,2025-10-26 19:42:22,1715779.24
conhost.exe,2025-10-26 19:42:22,561908.63
dptf_helper.exe,2025-10-26 19:42:22,1715779.16
ApplicationFrameHost.exe,2025-10-26 19:42:22,1715698.26
sihost.exe,2025-10-26 19:42:22,1715779.06
conhost.exe,2025-10-26 19:42:22,196489.87
svchost.exe,2025-10-26 19:42:22,1715779.03
svchost.exe,2025-10-26 19:42:22,1715779.03
svchost.exe,2025-10-26 19:42:22,1715779.03
SecurityHealthSystray.exe,2025-10-26 19:42:22,1715771.2
svchost.exe,2025-10-26 19:42:22,1715779.01
igfxEMN.exe,2025-10-26 19:42:22,1715779.0
svchost.exe,2025-10-26 19:42:22,1715778.96
svchost.exe,2025-10-26 19:42:22,1715778.92
svchost.exe,2025-10-26 19:42:22,1677941.96
svchost.exe,2025-10-26 19:42:22,196198.52
taskhostw.exe,2025-10-26 19:42:22,1715778.77
Code.exe,2025-10-26 19:42:22,32871.56
ShellExperienceHost.exe,2025-10-26 19:42:22,7648.97
svchost.exe,2025-10-26 19:42:22,1715476.75
wslhost.exe,2025-10-26 19:42:22,1715432.94
wslhost.exe,2025-10-26 19:42:22,1715432.93
msedgewebview2.exe,2025-10-26 19:42:22,1715761.56
LocationNotificationWindows.exe,2025-10-26 19:42:22,1715700.68
svchost.exe,2025-10-26 19:42:22,1715778.29
SecurityHealthService.exe,2025-10-26 19:42:22,1715771.2
chrome.exe,2025-10-26 19:42:22,189740.8
Widgets.exe,2025-10-26 19:42:22,1715777.83
RuntimeBroker.exe,2025-10-26 19:42:22,1715777.81
RuntimeBroker.exe,2025-10-26 19:42:22,1715777.75
svchost.exe,2025-10-26 19:42:22,1715777.14
svchost.exe,2025-10-26 19:42:22,1715675.41
svchost.exe,2025-10-26 19:42:22,1715697.56
backgroundTaskHost.exe,2025-10-26 19:42:22,381895.13
svchost.exe,2025-10-26 19:42:22,1715697.49
CodeSetup-stable-7d842fb85a0275a4a8e4d7e040d2625abbf7f084.tmp,2025-10-26 19:42:22,201056.01
RuntimeBroker.exe,2025-10-26 19:42:22,1715776.65
dllhost.exe,2025-10-26 19:42:22,1715776.24
ctfmon.exe,2025-10-26 19:42:22,1715776.13
TabTip.exe,2025-10-26 19:42:22,1715776.07
Code.exe,2025-10-26 19:42:22,267876.76
SearchIndexer.exe,2025-10-26 19:42:22,1715775.89
svchost.exe,2025-10-26 19:42:22,1715697.63
PhoneExperienceHost.exe,2025-10-26 19:42:22,381933.17
svchost.exe,2025-10-26 19:42:22,1715674.97
svchost.exe,2025-10-26 19:42:22,1715773.72
RtkAudUService64.exe,2025-10-26 19:42:22,1715770.69
svchost.exe,2025-10-26 19:42:22,1715773.65
RuntimeBroker.exe,2025-10-26 19:42:22,1715762.38
unsecapp.exe,2025-10-26 19:42:22,1715769.67
SnippingTool.exe,2025-10-26 19:42:22,1075.83
msedgewebview2.exe,2025-10-26 19:42:22,1715761.53
RuntimeBroker.exe,2025-10-26 19:42:22,2286.83
dllhost.exe,2025-10-26 19:42:22,1715434.46
unsecapp.exe,2025-10-26 19:42:22,1715764.09
bash.exe,2025-10-26 19:42:22,267865.25
com.docker.backend.exe,2025-10-26 19:42:22,1715765.63
conhost.exe,2025-10-26 19:42:22,1715765.62
msteams.exe,2025-10-26 19:42:22,1715762.78
Code.exe,2025-10-26 19:42:22,267876.76
Docker Desktop.exe,2025-10-26 19:42:22,1715762.03
com.docker.build.exe,2025-10-26 19:42:22,1715762.18
msedgewebview2.exe,2025-10-26 19:42:22,1715762.13
msedgewebview2.exe,2025-10-26 19:42:22,1715761.36
Docker Desktop.exe,2025-10-26 19:42:22,1715759.61
Docker Desktop.exe,2025-10-26 19:42:22,1715759.54
pet.exe,2025-10-26 19:42:22,32876.96
MySQLWorkbench.exe,2025-10-26 19:42:22,283331.56
MoUsoCoreWorker.exe,2025-10-26 19:42:22,1715697.3
msedgewebview2.exe,2025-10-26 19:42:22,1715706.7
svchost.exe,2025-10-26 19:42:22,1715706.25
svchost.exe,2025-10-26 19:42:22,1715674.86
taskhostw.exe,2025-10-26 19:42:22,1409490.91
wsl.exe,2025-10-26 19:42:22,1715433.57
chrome.exe,2025-10-26 19:42:22,284530.05
svchost.exe,2025-10-26 19:42:22,561994.7
svchost.exe,2025-10-26 19:42:22,1715222.45
Code.exe,2025-10-26 19:42:22,267876.56
Code.exe,2025-10-26 19:42:22,267876.9
StartMenuExperienceHost.exe,2025-10-26 19:42:22,7649.64
chrome.exe,2025-10-26 19:42:22,284534.34
dllhost.exe,2025-10-26 19:42:22,1715436.69
wslhost.exe,2025-10-26 19:42:22,1715433.05
svchost.exe,2025-10-26 19:42:22,1715674.72
Code.exe,2025-10-26 19:42:22,267873.5
vmwp.exe,2025-10-26 19:42:22,1715436.93
vmmemWSL,2025-10-26 19:42:22,1715436.88
dllhost.exe,2025-10-26 19:42:22,1474675.86
msedgewebview2.exe,2025-10-26 19:42:22,561994.35
conhost.exe,2025-10-26 19:42:22,1715433.0
svchost.exe,2025-10-26 19:42:22,1715666.36
RuntimeBroker.exe,2025-10-26 19:42:22,284557.94
chrome.exe,2025-10-26 19:42:22,285114.52
conhost.exe,2025-10-26 19:42:22,7888.53
msrdc.exe,2025-10-26 19:42:22,1313.8
msedge.exe,2025-10-26 19:42:22,18528.22
svchost.exe,2025-10-26 19:42:22,381895.29
chrome.exe,2025-10-26 19:42:22,285114.57
java.exe,2025-10-26 19:42:22,196489.97
powershell.exe,2025-10-26 19:42:22,32876.34
Code.exe,2025-10-26 19:42:22,32880.07
chrome.exe,2025-10-26 19:42:22,192129.55
Code.exe,2025-10-26 19:42:22,267877.19
idea64.exe,2025-10-26 19:42:22,200389.61
fsnotifier.exe,2025-10-26 19:42:22,200383.5
conhost.exe,2025-10-26 19:42:22,267865.39
conhost.exe,2025-10-26 19:42:22,1273.07
chrome.exe,2025-10-26 19:42:22,285114.83
chrome.exe,2025-10-26 19:42:22,279589.76
msedge.exe,2025-10-26 19:42:22,18527.97
audiodg.exe,2025-10-26 19:42:22,12.54
MpDefenderCoreService.exe,2025-10-26 19:42:22,384106.54
svchost.exe,2025-10-26 19:42:22,1307.61
SystemSettingsBroker.exe,2025-10-26 19:42:22,7348.9
chrome.exe,2025-10-26 19:42:22,279625.74
chrome.exe,2025-10-26 19:42:22,285114.88
Code.exe,2025-10-26 19:42:22,32874.53
Code.exe,2025-10-26 19:42:22,267875.45
Code.exe,2025-10-26 19:42:22,32879.93
msedgewebview2.exe,2025-10-26 19:42:22,560601.54
msedge.exe,2025-10-26 19:42:22,18527.86
TextInputHost.exe,2025-10-26 19:42:22,7646.72
IntelGraphicsSoftware.Service.exe,2025-10-26 19:42:22,561909.05
backgroundTaskHost.exe,2025-10-26 19:42:22,2287.19
SearchHost.exe,2025-10-26 19:42:22,7649.67
Code.exe,2025-10-26 19:42:22,267875.61
msedge.exe,2025-10-26 19:42:22,18527.77
svchost.exe,2025-10-26 19:42:22,327.8
Notepad.exe,2025-10-26 19:42:22,205664.03
chrome.exe,2025-10-26 19:42:22,285068.24
chrome.exe,2025-10-26 19:42:22,203385.46
msedge.exe,2025-10-26 19:42:22,18527.86
conhost.exe,2025-10-26 19:42:22,32876.6
svchost.exe,2025-10-26 19:42:22,12.54
OneDrive.Sync.Service.exe,2025-10-26 19:42:22,32509.15
SystemSettings.exe,2025-10-26 19:42:22,384771.79
Code.exe,2025-10-26 19:42:22,267874.84
msedgewebview2.exe,2025-10-26 19:42:22,560603.39
chrome.exe,2025-10-26 19:42:22,279586.95
chrome.exe,2025-10-26 19:42:22,33366.42
chrome.exe,2025-10-26 19:42:22,285114.59
RuntimeBroker.exe,2025-10-26 19:42:22,5340.7
python.exe,2025-10-26 19:42:22,71.75
chrome.exe,2025-10-26 19:42:22,32826.83
MsMpEng.exe,2025-10-26 19:42:22,384106.47
chrome.exe,2025-10-26 19:42:22,32828.76
CodeSetup-stable-7d842fb85a0275a4a8e4d7e040d2625abbf7f084.exe,2025-10-26 19:42:22,201056.46
LockApp.exe,2025-10-26 19:42:22,5340.8
OneDrive.exe,2025-10-26 19:42:22,32510.47
chrome.exe,2025-10-26 19:42:22,191578.96
chrome.exe,2025-10-26 19:42:22,203381.87
chrome.exe,2025-10-26 19:42:22,283981.27
System Idle Process,2025-10-26 19:42:35,1761518555.3
System,2025-10-26 19:42:35,1761518555.31
,2025-10-26 19:42:35,1715821.78
Registry,2025-10-26 19:42:35,1715821.76
smss.exe,2025-10-26 19:42:35,1715819.43
PresentMonService.exe,2025-10-26 19:42:35,561921.44
services.exe,2025-10-26 19:42:35,1715811.35
winlogon.exe,2025-10-26 19:42:35,1715811.35
csrss.exe,2025-10-26 19:42:35,1715811.59
wininit.exe,2025-10-26 19:42:35,1715811.4
csrss.exe,2025-10-26 19:42:35,1715811.39
LsaIso.exe,2025-10-26 19:42:35,1715811.35
lsass.exe,2025-10-26 19:42:35,1715811.35
Code.exe,2025-10-26 19:42:35,32893.96
svchost.exe,2025-10-26 19:42:35,1715811.22
fontdrvhost.exe,2025-10-26 19:42:35,1715811.22
fontdrvhost.exe,2025-10-26 19:42:35,1715811.23
conhost.exe,2025-10-26 19:42:35,200396.22
wslservice.exe,2025-10-26 19:42:35,1715450.28
WUDFHost.exe,2025-10-26 19:42:35,1715811.22
svchost.exe,2025-10-26 19:42:35,1715811.0
svchost.exe,2025-10-26 19:42:35,1715811.21
svchost.exe,2025-10-26 19:42:35,1715811.2
svchost.exe,2025-10-26 19:42:35,1715811.13
svchost.exe,2025-10-26 19:42:35,1715811.13
svchost.exe,2025-10-26 19:42:35,1715811.14
svchost.exe,2025-10-26 19:42:35,1715811.14
svchost.exe,2025-10-26 19:42:35,1715811.14
svchost.exe,2025-10-26 19:42:35,1715811.13
svchost.exe,2025-10-26 19:42:35,1715811.13
svchost.exe,2025-10-26 19:42:35,1715811.13
svchost.exe,2025-10-26 19:42:35,450.16
msedgewebview2.exe,2025-10-26 19:42:35,1715719.44
svchost.exe,2025-10-26 19:42:35,1715811.11
svchost.exe,2025-10-26 19:42:35,1715811.11
svchost.exe,2025-10-26 19:42:35,1715811.12
dllhost.exe,2025-10-26 19:42:35,1713142.22
svchost.exe,2025-10-26 19:42:35,1715811.09
svchost.exe,2025-10-26 19:42:35,1715811.09
svchost.exe,2025-10-26 19:42:35,1715811.06
svchost.exe,2025-10-26 19:42:35,1715811.06
svchost.exe,2025-10-26 19:42:35,1715811.06
svchost.exe,2025-10-26 19:42:35,1715811.06
svchost.exe,2025-10-26 19:42:35,1715811.04
dwm.exe,2025-10-26 19:42:35,1715811.05
svchost.exe,2025-10-26 19:42:35,1715811.05
svchost.exe,2025-10-26 19:42:35,1715811.05
svchost.exe,2025-10-26 19:42:35,1715709.55
wsl.exe,2025-10-26 19:42:35,1715446.46
conhost.exe,2025-10-26 19:42:35,1715445.92
svchost.exe,2025-10-26 19:42:35,1715811.03
svchost.exe,2025-10-26 19:42:35,1715811.03
svchost.exe,2025-10-26 19:42:35,1715811.03
WUDFHost.exe,2025-10-26 19:42:35,1715811.03
svchost.exe,2025-10-26 19:42:35,1715811.02
svchost.exe,2025-10-26 19:42:35,1715811.03
svchost.exe,2025-10-26 19:42:35,1715811.02
igfxCUIServiceN.exe,2025-10-26 19:42:35,1715811.01
svchost.exe,2025-10-26 19:42:35,1715811.01
svchost.exe,2025-10-26 19:42:35,1715811.0
NisSrv.exe,2025-10-26 19:42:35,384107.88
chrome.exe,2025-10-26 19:42:35,283994.17
bcmUshUpgradeService.exe,2025-10-26 19:42:35,1715810.97
svchost.exe,2025-10-26 19:42:35,1715810.95
svchost.exe,2025-10-26 19:42:35,1715810.95
svchost.exe,2025-10-26 19:42:35,1715810.94
svchost.exe,2025-10-26 19:42:35,1715810.94
svchost.exe,2025-10-26 19:42:35,1715810.94
vmcompute.exe,2025-10-26 19:42:35,1715449.95
WUDFHost.exe,2025-10-26 19:42:35,1715810.38
svchost.exe,2025-10-26 19:42:35,1715810.87
MemCompression,2025-10-26 19:42:35,1715810.86
svchost.exe,2025-10-26 19:42:35,1715810.86
svchost.exe,2025-10-26 19:42:35,1715810.84
svchost.exe,2025-10-26 19:42:35,1715810.84
WidgetService.exe,2025-10-26 19:42:35,1715720.63
svchost.exe,2025-10-26 19:42:35,562745.31
svchost.exe,2025-10-26 19:42:35,1715810.67
svchost.exe,2025-10-26 19:42:35,1715810.5
svchost.exe,2025-10-26 19:42:35,1715709.64
svchost.exe,2025-10-26 19:42:35,1715810.37
WTabletServiceISD.exe,2025-10-26 19:42:35,1715810.36
svchost.exe,2025-10-26 19:42:35,1715810.31
svchost.exe,2025-10-26 19:42:35,1715810.3
bash.exe,2025-10-26 19:42:35,7901.43
svchost.exe,2025-10-26 19:42:35,1715810.3
spoolsv.exe,2025-10-26 19:42:35,1715810.28
conhost.exe,2025-10-26 19:42:35,32890.02
bcmHostControlService.exe,2025-10-26 19:42:35,1715810.27
bcmHostStorageService.exe,2025-10-26 19:42:35,1715810.28
svchost.exe,2025-10-26 19:42:35,1715810.09
svchost.exe,2025-10-26 19:42:35,1715810.27
svchost.exe,2025-10-26 19:42:35,1715810.28
msedgewebview2.exe,2025-10-26 19:42:35,1715775.14
jhi_service.exe,2025-10-26 19:42:35,1715810.1
svchost.exe,2025-10-26 19:42:35,1715810.26
wlanext.exe,2025-10-26 19:42:35,1715810.24
conhost.exe,2025-10-26 19:42:35,1715810.24
Code.exe,2025-10-26 19:42:35,267888.52
IntelAudioService.exe,2025-10-26 19:42:35,1715810.11
wsl.exe,2025-10-26 19:42:35,1715446.64
com.docker.backend.exe,2025-10-26 19:42:35,1715778.28
WmiPrvSE.exe,2025-10-26 19:42:35,1715810.17
svchost.exe,2025-10-26 19:42:35,1715810.17
svchost.exe,2025-10-26 19:42:35,1715810.17
svchost.exe,2025-10-26 19:42:35,1715810.17
msedgewebview2.exe,2025-10-26 19:42:35,1715720.02
OneApp.IGCC.WinService.exe,2025-10-26 19:42:35,1715810.16
esif_uf.exe,2025-10-26 19:42:35,1715810.17
powershell.exe,2025-10-26 19:42:35,1286.05
mysqld.exe,2025-10-26 19:42:35,1715810.14
svchost.exe,2025-10-26 19:42:35,1715810.14
wslrelay.exe,2025-10-26 19:42:35,1715447.36
msedgewebview2.exe,2025-10-26 19:42:35,1715720.0
RtkAudUService64.exe,2025-10-26 19:42:35,1715810.12
TbtP2pShortcutService.exe,2025-10-26 19:42:35,1715810.12
svchost.exe,2025-10-26 19:42:35,1715810.12
svchost.exe,2025-10-26 19:42:35,1715810.12
WavesAudioService.exe,2025-10-26 19:42:35,1715810.13
WavesSysSvc64.exe,2025-10-26 19:42:35,1715810.13
WMIRegistrationService.exe,2025-10-26 19:42:35,1715810.1
svchost.exe,2025-10-26 19:42:35,1715810.1
unsecapp.exe,2025-10-26 19:42:35,1715801.38
mysqld.exe,2025-10-26 19:42:35,1715809.96
conhost.exe,2025-10-26 19:42:35,1715809.95
AggregatorHost.exe,2025-10-26 19:42:35,1715808.96
WhatsApp.exe,2025-10-26 19:42:35,284571.22
svchost.exe,2025-10-26 19:42:35,1715791.85
dllhost.exe,2025-10-26 19:42:35,1713179.36
Code.exe,2025-10-26 19:42:35,267860.7
chrome.exe,2025-10-26 19:42:35,191561.93
chrome.exe,2025-10-26 19:42:35,191614.61
svchost.exe,2025-10-26 19:42:35,1715808.53
msedgewebview2.exe,2025-10-26 19:42:35,1715719.93
svchost.exe,2025-10-26 19:42:35,1715800.02
conhost.exe,2025-10-26 19:42:35,1715446.16
explorer.exe,2025-10-26 19:42:35,7663.88
svchost.exe,2025-10-26 19:42:35,946736.62
RtkAudUService64.exe,2025-10-26 19:42:35,1715806.6
WavesSvc64.exe,2025-10-26 19:42:35,1715783.58
conhost.exe,2025-10-26 19:42:35,1715446.16
svchost.exe,2025-10-26 19:42:35,1715802.45
svchost.exe,2025-10-26 19:42:35,1715802.49
wslhost.exe,2025-10-26 19:42:35,1715446.22
svchost.exe,2025-10-26 19:42:35,1505920.23
wsl.exe,2025-10-26 19:42:35,1715446.79
jetbrains-toolbox.exe,2025-10-26 19:42:35,947958.71
svchost.exe,2025-10-26 19:42:35,1715792.53
conhost.exe,2025-10-26 19:42:35,561921.92
dptf_helper.exe,2025-10-26 19:42:35,1715792.45
ApplicationFrameHost.exe,2025-10-26 19:42:35,1715711.55
sihost.exe,2025-10-26 19:42:35,1715792.36
conhost.exe,2025-10-26 19:42:35,196503.16
svchost.exe,2025-10-26 19:42:35,1715792.32
svchost.exe,2025-10-26 19:42:35,1715792.32
svchost.exe,2025-10-26 19:42:35,1715792.32
SecurityHealthSystray.exe,2025-10-26 19:42:35,1715784.5
svchost.exe,2025-10-26 19:42:35,1715792.3
igfxEMN.exe,2025-10-26 19:42:35,1715792.29
svchost.exe,2025-10-26 19:42:35,1715792.26
svchost.exe,2025-10-26 19:42:35,1715792.22
svchost.exe,2025-10-26 19:42:35,1677955.26
svchost.exe,2025-10-26 19:42:35,196211.81
taskhostw.exe,2025-10-26 19:42:35,1715792.07
Code.exe,2025-10-26 19:42:35,32884.85
ShellExperienceHost.exe,2025-10-26 19:42:35,7662.27
svchost.exe,2025-10-26 19:42:35,1715490.04
wslhost.exe,2025-10-26 19:42:35,1715446.23
wslhost.exe,2025-10-26 19:42:35,1715446.22
msedgewebview2.exe,2025-10-26 19:42:35,1715774.85
LocationNotificationWindows.exe,2025-10-26 19:42:35,1715713.97
svchost.exe,2025-10-26 19:42:35,1715791.58
SecurityHealthService.exe,2025-10-26 19:42:35,1715784.5
chrome.exe,2025-10-26 19:42:35,189754.1
Widgets.exe,2025-10-26 19:42:35,1715791.13
RuntimeBroker.exe,2025-10-26 19:42:35,1715791.1
RuntimeBroker.exe,2025-10-26 19:42:35,1715791.04
svchost.exe,2025-10-26 19:42:35,1715790.44
svchost.exe,2025-10-26 19:42:35,1715688.7
smartscreen.exe,2025-10-26 19:42:35,9.68
svchost.exe,2025-10-26 19:42:35,1715710.85
backgroundTaskHost.exe,2025-10-26 19:42:35,381908.43
svchost.exe,2025-10-26 19:42:35,1715710.78
CodeSetup-stable-7d842fb85a0275a4a8e4d7e040d2625abbf7f084.tmp,2025-10-26 19:42:35,201069.31
RuntimeBroker.exe,2025-10-26 19:42:35,1715789.95
dllhost.exe,2025-10-26 19:42:35,1715789.53
ctfmon.exe,2025-10-26 19:42:35,1715789.42
TabTip.exe,2025-10-26 19:42:35,1715789.36
Code.exe,2025-10-26 19:42:35,267890.05
SearchIndexer.exe,2025-10-26 19:42:35,1715789.18
svchost.exe,2025-10-26 19:42:35,1715710.93
PhoneExperienceHost.exe,2025-10-26 19:42:35,381946.47
svchost.exe,2025-10-26 19:42:35,1715688.27
svchost.exe,2025-10-26 19:42:35,1715787.02
RtkAudUService64.exe,2025-10-26 19:42:35,1715783.99
svchost.exe,2025-10-26 19:42:35,1715786.94
RuntimeBroker.exe,2025-10-26 19:42:35,1715775.68
unsecapp.exe,2025-10-26 19:42:35,1715782.97
SnippingTool.exe,2025-10-26 19:42:35,1089.12
msedgewebview2.exe,2025-10-26 19:42:35,1715774.83
RuntimeBroker.exe,2025-10-26 19:42:35,2300.12
dllhost.exe,2025-10-26 19:42:35,1715447.75
unsecapp.exe,2025-10-26 19:42:35,1715777.38
bash.exe,2025-10-26 19:42:35,267878.54
com.docker.backend.exe,2025-10-26 19:42:35,1715778.92
conhost.exe,2025-10-26 19:42:35,1715778.91
msteams.exe,2025-10-26 19:42:35,1715776.07
Code.exe,2025-10-26 19:42:35,267890.05
Docker Desktop.exe,2025-10-26 19:42:35,1715775.32
com.docker.build.exe,2025-10-26 19:42:35,1715775.47
msedgewebview2.exe,2025-10-26 19:42:35,1715775.42
msedgewebview2.exe,2025-10-26 19:42:35,1715774.65
Docker Desktop.exe,2025-10-26 19:42:35,1715772.91
Docker Desktop.exe,2025-10-26 19:42:35,1715772.83
pet.exe,2025-10-26 19:42:35,32890.26
MySQLWorkbench.exe,2025-10-26 19:42:35,283344.85
